pid,stim,hole_width,hole_class,condition,trial,goes_in,num_bounces,response,rt
b8dba34b,B_1_2,200,far in,7,5,True,1,True,0.992
b8dba34b,B_1_3,100,close in,7,54,True,1,True,0.795
b8dba34b,B_1_4,200,close in,7,51,True,1,False,1.213
b8dba34b,B_1_5,100,close miss,7,29,False,1,False,0.688
b8dba34b,B_1_6,200,close miss,7,50,False,1,True,1.818
b8dba34b,B_1_7,100,far miss,7,24,False,1,False,1.061
b8dba34b,B_1_8,200,far miss,7,27,False,1,True,0.7859999999999999
b8dba34b,B_1_9,100,far in,7,30,True,1,True,0.993
b8dba34b,B_2_0,200,far miss,7,16,False,2,True,1.328
b8dba34b,B_2_1,100,far in,7,40,True,2,False,1.319
b8dba34b,B_2_10,200,far in,7,4,True,2,True,1.528
b8dba34b,B_2_11,100,close in,7,34,True,2,True,4.175
b8dba34b,B_2_12,200,close in,7,47,True,2,True,1.037
b8dba34b,B_2_13,100,close miss,7,45,False,2,True,1.399
b8dba34b,B_2_14,200,close miss,7,43,False,2,True,0.632
b8dba34b,B_2_15,100,far miss,7,46,False,2,False,1.4880000000000002
b8dba34b,B_2_2,200,far in,7,26,True,2,True,1.1540000000000001
b8dba34b,B_2_3,100,close in,7,20,True,2,False,0.904
b8dba34b,B_2_4,200,close in,7,38,True,2,True,0.95
b8dba34b,B_2_5,100,close miss,7,53,False,2,True,0.503
b8dba34b,B_2_6,200,close miss,7,12,False,2,False,1.031
b8dba34b,B_2_7,100,far miss,7,44,False,2,False,0.848
b8dba34b,B_2_8,200,far miss,7,1,False,2,True,1.63
b8dba34b,B_2_9,100,far in,7,25,True,2,True,0.912
b9848b69,B_0_0,200,close in,3,20,True,0,True,0.894
b9848b69,B_0_1,100,close miss,3,6,False,0,False,0.444
b9848b69,B_0_10,200,close miss,3,34,False,0,False,1.094
b9848b69,B_0_11,100,far miss,3,4,False,0,False,0.41
b9848b69,B_0_12,200,far miss,3,32,False,0,False,0.525
b9848b69,B_0_13,100,far in,3,1,True,0,True,0.669
b9848b69,B_0_14,200,far in,3,18,True,0,True,0.43
b9848b69,B_0_15,100,close in,3,50,True,0,True,0.45399999999999996
b9848b69,B_0_2,200,close miss,3,54,False,0,True,0.48100000000000004
b9848b69,B_0_3,100,far miss,3,22,False,0,False,0.613
b9848b69,B_0_4,200,far miss,3,39,False,0,False,0.377
b9848b69,B_0_5,100,far in,3,37,True,0,True,0.435
b9848b69,B_0_6,200,far in,3,30,True,0,True,0.376
b9848b69,B_0_7,100,close in,3,13,True,0,True,0.5539999999999999
b9848b69,B_0_8,200,close in,3,5,True,0,True,0.29
b9848b69,B_0_9,100,close miss,3,12,False,0,False,0.43700000000000006
b9848b69,B_1_0,200,close in,3,11,True,1,True,0.8190000000000001
b9848b69,B_1_1,100,close miss,3,40,False,1,True,0.49700000000000005
b9848b69,B_1_10,200,close miss,3,48,False,1,True,0.496
b9848b69,B_1_11,100,far miss,3,17,False,1,False,0.735
b9848b69,B_1_12,200,far miss,3,15,False,1,False,0.5710000000000001
b9848b69,B_1_13,100,far in,3,43,True,1,False,1.4509999999999998
b9848b69,B_1_14,200,far in,3,41,True,1,True,0.606
b9848b69,B_1_15,100,close in,3,55,True,1,True,1.011
b9848b69,B_1_2,200,close miss,3,10,False,1,True,0.324
b9848b69,B_1_3,100,far miss,3,52,False,1,False,0.43200000000000005
b9848b69,B_1_4,200,far miss,3,38,False,1,False,0.6659999999999999
b9848b69,B_1_5,100,far in,3,8,True,1,False,0.006
b9848b69,B_1_6,200,far in,3,9,True,1,True,0.483
b9848b69,B_1_7,100,close in,3,3,True,1,False,0.364
b9848b69,B_1_8,200,close in,3,45,True,1,True,0.392
b9848b69,B_1_9,100,close miss,3,53,False,1,True,2.682
b9848b69,B_2_0,200,close in,3,51,True,2,False,1.079
b9848b69,B_2_1,100,close miss,3,29,False,2,True,0.765
b9848b69,B_2_10,200,close miss,3,25,False,2,False,0.539
b9848b69,B_2_11,100,far miss,3,31,False,2,False,0.522
b9848b69,B_2_12,200,far miss,3,44,False,2,False,3.216
b9848b69,B_2_13,100,far in,3,27,True,2,True,1.44
b9848b69,B_2_14,200,far in,3,36,True,2,True,1.33
b9848b69,B_2_15,100,close in,3,2,True,2,True,0.958
b9848b69,B_2_2,200,close miss,3,33,False,2,False,1.2790000000000001
b9848b69,B_2_3,100,far miss,3,47,False,2,False,1.587
b9848b69,B_2_4,200,far miss,3,24,False,2,False,0.47600000000000003
b9848b69,B_2_5,100,far in,3,19,True,2,True,0.995
b9848b69,B_2_6,200,far in,3,26,True,2,True,0.894
b9848b69,B_2_7,100,close in,3,23,True,2,True,0.562
b9848b69,B_2_8,200,close in,3,16,True,2,False,0.965
b9848b69,B_2_9,100,close miss,3,46,False,2,False,0.7929999999999999
ba58d945,B_0_0,100,close miss,4,5,False,0,False,0.42700000000000005
ba58d945,B_0_1,200,close miss,4,50,False,0,True,0.484
ba58d945,B_0_10,100,far miss,4,30,False,0,False,0.327
ba58d945,B_0_11,200,far miss,4,47,False,0,False,0.38799999999999996
ba58d945,B_0_12,100,far in,4,19,True,0,True,0.34700000000000003
ba58d945,B_0_13,200,far in,4,11,True,0,True,0.429
ba58d945,B_0_14,100,close in,4,39,True,0,True,0.48
ba58d945,B_0_15,200,close in,4,15,True,0,True,0.45899999999999996
ba58d945,B_0_2,100,far miss,4,3,False,0,False,0.578
ba58d945,B_0_3,200,far miss,4,38,False,0,False,0.32
ba58d945,B_0_4,100,far in,4,48,True,0,True,0.36
ba58d945,B_0_5,200,far in,4,10,True,0,True,0.33
ba58d945,B_0_6,100,close in,4,12,True,0,True,0.409
ba58d945,B_0_7,200,close in,4,26,True,0,True,0.35
ba58d945,B_0_8,100,close miss,4,2,False,0,False,0.828
ba58d945,B_0_9,200,close miss,4,22,False,0,False,0.727
ba58d945,B_1_0,100,close miss,4,23,False,1,True,0.958
ba58d945,B_1_1,200,close miss,4,44,False,1,True,1.169
ba58d945,B_1_10,100,far miss,4,33,False,1,False,0.342
ba58d945,B_1_11,200,far miss,4,16,False,1,False,0.32
ba58d945,B_1_12,100,far in,4,18,True,1,True,2.017
ba58d945,B_1_13,200,far in,4,55,True,1,True,0.3
ba58d945,B_1_14,100,close in,4,40,True,1,False,0.696
ba58d945,B_1_15,200,close in,4,4,True,1,True,0.54
ba58d945,B_1_2,100,far miss,4,24,False,1,False,0.68
ba58d945,B_1_3,200,far miss,4,54,False,1,False,0.39899999999999997
ba58d945,B_1_4,100,far in,4,45,True,1,False,0.32899999999999996
ba58d945,B_1_5,200,far in,4,13,True,1,True,0.48700000000000004
ba58d945,B_1_6,100,close in,4,34,True,1,False,0.449
ba58d945,B_1_7,200,close in,4,52,True,1,False,0.392
ba58d945,B_1_8,100,close miss,4,36,False,1,False,0.32799999999999996
ba58d945,B_1_9,200,close miss,4,32,False,1,False,0.389
ba58d945,B_2_0,100,close miss,4,25,False,2,True,0.606
ba58d945,B_2_1,200,close miss,4,31,False,2,True,0.439
ba58d945,B_2_10,100,far miss,4,53,False,2,False,0.33
ba58d945,B_2_11,200,far miss,4,20,False,2,False,0.436
ba58d945,B_2_12,100,far in,4,41,True,2,True,0.428
ba58d945,B_2_13,200,far in,4,51,True,2,True,0.20800000000000002
ba58d945,B_2_14,100,close in,4,37,True,2,True,0.365
ba58d945,B_2_15,200,close in,4,43,True,2,True,0.258
ba58d945,B_2_2,100,far miss,4,29,False,2,True,0.508
ba58d945,B_2_3,200,far miss,4,17,False,2,True,0.38
ba58d945,B_2_4,100,far in,4,6,True,2,True,0.9
ba58d945,B_2_5,200,far in,4,46,True,2,True,0.298
ba58d945,B_2_6,100,close in,4,27,True,2,False,0.602
ba58d945,B_2_7,200,close in,4,8,True,2,False,0.49200000000000005
ba58d945,B_2_8,100,close miss,4,1,False,2,False,1.527
ba58d945,B_2_9,200,close miss,4,9,False,2,True,0.45799999999999996
bb24dbc7,B_0_0,200,far miss,7,32,False,0,False,0.263
bb24dbc7,B_0_1,100,far in,7,40,True,0,True,0.542
bb24dbc7,B_0_10,200,far in,7,25,True,0,True,0.267
bb24dbc7,B_0_11,100,close in,7,13,True,0,True,1.985
bb24dbc7,B_0_12,200,close in,7,46,True,0,True,0.287
bb24dbc7,B_0_13,100,close miss,7,6,False,0,False,0.555
bb24dbc7,B_0_14,200,close miss,7,30,False,0,False,0.43200000000000005
bb24dbc7,B_0_15,100,far miss,7,23,False,0,False,0.34299999999999997
bb24dbc7,B_0_2,200,far in,7,18,True,0,True,0.28600000000000003
bb24dbc7,B_0_3,100,close in,7,24,True,0,True,0.433
bb24dbc7,B_0_4,200,close in,7,19,True,0,True,0.341
bb24dbc7,B_0_5,100,close miss,7,9,False,0,False,0.424
bb24dbc7,B_0_6,200,close miss,7,54,False,0,False,0.628
bb24dbc7,B_0_7,100,far miss,7,17,False,0,False,0.273
bb24dbc7,B_0_8,200,far miss,7,36,False,0,False,0.32799999999999996
bb24dbc7,B_0_9,100,far in,7,15,True,0,True,0.318
bb24dbc7,B_1_0,200,far miss,7,4,False,1,False,1.611
bb24dbc7,B_1_1,100,far in,7,53,True,1,True,0.34
bb24dbc7,B_1_10,200,far in,7,45,True,1,True,0.7070000000000001
bb24dbc7,B_1_11,100,close in,7,22,True,1,True,1.4369999999999998
bb24dbc7,B_1_12,200,close in,7,52,True,1,True,1.3880000000000001
bb24dbc7,B_1_13,100,close miss,7,34,False,1,True,1.2309999999999999
bb24dbc7,B_1_14,200,close miss,7,8,False,1,True,0.764
bb24dbc7,B_1_15,100,far miss,7,10,False,1,False,0.7090000000000001
bb24dbc7,B_1_2,200,far in,7,2,True,1,True,1.643
bb24dbc7,B_1_3,100,close in,7,5,True,1,False,1.218
bb24dbc7,B_1_4,200,close in,7,31,True,1,True,1.111
bb24dbc7,B_1_5,100,close miss,7,3,False,1,False,1.565
bb24dbc7,B_1_6,200,close miss,7,41,False,1,True,0.444
bb24dbc7,B_1_7,100,far miss,7,37,False,1,False,1.214
bb24dbc7,B_1_8,200,far miss,7,26,False,1,False,0.28300000000000003
bb24dbc7,B_1_9,100,far in,7,43,True,1,True,1.287
bb24dbc7,B_2_0,200,far miss,7,16,False,2,False,0.622
bb24dbc7,B_2_1,100,far in,7,1,True,2,False,2.783
bb24dbc7,B_2_10,200,far in,7,20,True,2,False,0.47100000000000003
bb24dbc7,B_2_11,100,close in,7,39,True,2,True,2.655
bb24dbc7,B_2_12,200,close in,7,47,True,2,False,0.652
bb24dbc7,B_2_13,100,close miss,7,11,False,2,False,0.958
bb24dbc7,B_2_14,200,close miss,7,50,False,2,True,1.18
bb24dbc7,B_2_15,100,far miss,7,38,False,2,False,0.647
bb24dbc7,B_2_2,200,far in,7,12,True,2,True,1.41
bb24dbc7,B_2_3,100,close in,7,44,True,2,True,1.207
bb24dbc7,B_2_4,200,close in,7,48,True,2,False,0.892
bb24dbc7,B_2_5,100,close miss,7,55,False,2,True,0.9790000000000001
bb24dbc7,B_2_6,200,close miss,7,51,False,2,False,1.381
bb24dbc7,B_2_7,100,far miss,7,29,False,2,False,0.847
bb24dbc7,B_2_8,200,far miss,7,27,False,2,False,0.33299999999999996
bb24dbc7,B_2_9,100,far in,7,33,True,2,False,0.768
bb3934f5,B_0_0,200,far in,1,43,True,0,True,1.17
bb3934f5,B_0_1,100,close in,1,47,True,0,True,5.2010000000000005
bb3934f5,B_0_10,200,close in,1,5,True,0,True,4.225
bb3934f5,B_0_11,100,close miss,1,24,False,0,False,3.2760000000000002
bb3934f5,B_0_12,200,close miss,1,51,False,0,False,4.908
bb3934f5,B_0_13,100,far miss,1,37,False,0,False,1.416
bb3934f5,B_0_14,200,far miss,1,41,False,0,False,1.382
bb3934f5,B_0_15,100,far in,1,25,True,0,False,2.7289999999999996
bb3934f5,B_0_2,200,close in,1,13,True,0,True,1.8459999999999999
bb3934f5,B_0_3,100,close miss,1,11,False,0,False,1.652
bb3934f5,B_0_4,200,close miss,1,2,False,0,False,7.915
bb3934f5,B_0_5,100,far miss,1,20,False,0,False,2.259
bb3934f5,B_0_6,200,far miss,1,26,False,0,False,4.334
bb3934f5,B_0_7,100,far in,1,3,True,0,True,5.9510000000000005
bb3934f5,B_0_8,200,far in,1,52,True,0,True,2.31
bb3934f5,B_0_9,100,close in,1,4,True,0,True,5.954
bb3934f5,B_1_0,200,far in,1,17,True,1,True,1.6840000000000002
bb3934f5,B_1_1,100,close in,1,12,True,1,False,2.173
bb3934f5,B_1_10,200,close in,1,31,True,1,True,1.182
bb3934f5,B_1_11,100,close miss,1,30,False,1,True,3.5180000000000002
bb3934f5,B_1_12,200,close miss,1,22,False,1,True,3.779
bb3934f5,B_1_13,100,far miss,1,54,False,1,False,4.734
bb3934f5,B_1_14,200,far miss,1,32,False,1,False,1.114
bb3934f5,B_1_15,100,far in,1,45,True,1,False,1.2830000000000001
bb3934f5,B_1_2,200,close in,1,33,True,1,True,1.254
bb3934f5,B_1_3,100,close miss,1,23,False,1,True,1.9240000000000002
bb3934f5,B_1_4,200,close miss,1,8,False,1,True,3.222
bb3934f5,B_1_5,100,far miss,1,19,False,1,False,1.097
bb3934f5,B_1_6,200,far miss,1,53,False,1,True,5.358
bb3934f5,B_1_7,100,far in,1,16,True,1,True,1.411
bb3934f5,B_1_8,200,far in,1,38,True,1,True,1.351
bb3934f5,B_1_9,100,close in,1,40,True,1,False,1.99
bb3934f5,B_2_0,200,far in,1,27,True,2,True,1.246
bb3934f5,B_2_1,100,close in,1,34,True,2,True,3.657
bb3934f5,B_2_10,200,close in,1,46,True,2,False,2.758
bb3934f5,B_2_11,100,close miss,1,15,False,2,False,6.6979999999999995
bb3934f5,B_2_12,200,close miss,1,29,False,2,False,2.281
bb3934f5,B_2_13,100,far miss,1,36,False,2,True,2.6639999999999997
bb3934f5,B_2_14,200,far miss,1,18,False,2,False,1.308
bb3934f5,B_2_15,100,far in,1,50,True,2,True,5.222
bb3934f5,B_2_2,200,close in,1,48,True,2,True,1.8319999999999999
bb3934f5,B_2_3,100,close miss,1,9,False,2,False,2.432
bb3934f5,B_2_4,200,close miss,1,6,False,2,True,2.575
bb3934f5,B_2_5,100,far miss,1,39,False,2,False,2.006
bb3934f5,B_2_6,200,far miss,1,10,False,2,True,3.373
bb3934f5,B_2_7,100,far in,1,1,True,2,True,2.375
bb3934f5,B_2_8,200,far in,1,55,True,2,True,4.064
bb3934f5,B_2_9,100,close in,1,44,True,2,True,1.314
be9a9596,B_0_0,100,far miss,6,36,False,0,False,0.59
be9a9596,B_0_1,200,far miss,6,52,False,0,False,0.7040000000000001
be9a9596,B_0_10,100,far in,6,47,True,0,True,0.523
be9a9596,B_0_11,200,far in,6,32,True,0,True,0.313
be9a9596,B_0_12,100,close in,6,23,True,0,True,0.626
be9a9596,B_0_13,200,close in,6,6,True,0,True,0.604
be9a9596,B_0_14,100,close miss,6,8,False,0,False,0.611
be9a9596,B_0_15,200,close miss,6,1,False,0,True,0.752
be9a9596,B_0_2,100,far in,6,29,True,0,True,0.39
be9a9596,B_0_3,200,far in,6,16,True,0,True,0.342
be9a9596,B_0_4,100,close in,6,12,True,0,True,0.8859999999999999
be9a9596,B_0_5,200,close in,6,24,True,0,True,0.524
be9a9596,B_0_6,100,close miss,6,48,False,0,True,1.252
be9a9596,B_0_7,200,close miss,6,18,False,0,True,2.04
be9a9596,B_0_8,100,far miss,6,10,False,0,False,1.545
be9a9596,B_0_9,200,far miss,6,3,False,0,False,0.924
be9a9596,B_1_0,100,far miss,6,40,False,1,False,1.06
be9a9596,B_1_1,200,far miss,6,34,False,1,True,0.624
be9a9596,B_1_10,100,far in,6,15,True,1,True,2.258
be9a9596,B_1_11,200,far in,6,53,True,1,True,0.447
be9a9596,B_1_12,100,close in,6,39,True,1,True,0.7859999999999999
be9a9596,B_1_13,200,close in,6,55,True,1,True,1.483
be9a9596,B_1_14,100,close miss,6,45,False,1,False,1.024
be9a9596,B_1_15,200,close miss,6,4,False,1,False,0.8
be9a9596,B_1_2,100,far in,6,41,True,1,True,0.48700000000000004
be9a9596,B_1_3,200,far in,6,17,True,1,True,0.747
be9a9596,B_1_4,100,close in,6,37,True,1,False,3.695
be9a9596,B_1_5,200,close in,6,9,True,1,False,1.324
be9a9596,B_1_6,100,close miss,6,27,False,1,True,0.6809999999999999
be9a9596,B_1_7,200,close miss,6,30,False,1,True,0.715
be9a9596,B_1_8,100,far miss,6,43,False,1,False,0.7290000000000001
be9a9596,B_1_9,200,far miss,6,5,False,1,False,0.7340000000000001
be9a9596,B_2_0,100,far miss,6,38,False,2,False,1.643
be9a9596,B_2_1,200,far miss,6,44,False,2,True,4.002
be9a9596,B_2_10,100,far in,6,19,True,2,False,1.7790000000000001
be9a9596,B_2_11,200,far in,6,51,True,2,True,0.672
be9a9596,B_2_12,100,close in,6,50,True,2,False,0.43
be9a9596,B_2_13,200,close in,6,25,True,2,True,1.5819999999999999
be9a9596,B_2_14,100,close miss,6,26,False,2,False,1.788
be9a9596,B_2_15,200,close miss,6,2,False,2,False,1.574
be9a9596,B_2_2,100,far in,6,54,True,2,True,0.7190000000000001
be9a9596,B_2_3,200,far in,6,22,True,2,True,0.7070000000000001
be9a9596,B_2_4,100,close in,6,33,True,2,True,2.437
be9a9596,B_2_5,200,close in,6,46,True,2,True,2.687
be9a9596,B_2_6,100,close miss,6,31,False,2,True,0.903
be9a9596,B_2_7,200,close miss,6,11,False,2,False,1.173
be9a9596,B_2_8,100,far miss,6,13,False,2,False,3.15
be9a9596,B_2_9,200,far miss,6,20,False,2,False,0.546
bed85825,B_0_0,200,far miss,7,12,False,0,False,0.9
bed85825,B_0_1,100,far in,7,33,True,0,False,0.955
bed85825,B_0_10,200,far in,7,37,True,0,True,0.41700000000000004
bed85825,B_0_11,100,close in,7,24,True,0,False,0.51
bed85825,B_0_12,200,close in,7,34,True,0,True,0.322
bed85825,B_0_13,100,close miss,7,25,False,0,True,0.622
bed85825,B_0_14,200,close miss,7,20,False,0,False,0.53
bed85825,B_0_15,100,far miss,7,44,False,0,False,0.29600000000000004
bed85825,B_0_2,200,far in,7,30,True,0,True,0.525
bed85825,B_0_3,100,close in,7,5,True,0,True,0.49700000000000005
bed85825,B_0_4,200,close in,7,53,True,0,True,0.45799999999999996
bed85825,B_0_5,100,close miss,7,16,False,0,False,0.42200000000000004
bed85825,B_0_6,200,close miss,7,50,False,0,True,1.224
bed85825,B_0_7,100,far miss,7,10,False,0,False,0.461
bed85825,B_0_8,200,far miss,7,8,False,0,False,0.6629999999999999
bed85825,B_0_9,100,far in,7,13,True,0,True,0.40299999999999997
bed85825,B_1_0,200,far miss,7,4,False,1,True,0.6990000000000001
bed85825,B_1_1,100,far in,7,47,True,1,False,0.62
bed85825,B_1_10,200,far in,7,31,True,1,False,0.611
bed85825,B_1_11,100,close in,7,39,True,1,False,0.987
bed85825,B_1_12,200,close in,7,6,True,1,True,0.597
bed85825,B_1_13,100,close miss,7,18,False,1,True,0.37799999999999995
bed85825,B_1_14,200,close miss,7,2,False,1,False,0.408
bed85825,B_1_15,100,far miss,7,48,False,1,False,0.306
bed85825,B_1_2,200,far in,7,52,True,1,True,0.563
bed85825,B_1_3,100,close in,7,11,True,1,True,0.537
bed85825,B_1_4,200,close in,7,32,True,1,True,0.956
bed85825,B_1_5,100,close miss,7,1,False,1,False,0.521
bed85825,B_1_6,200,close miss,7,22,False,1,False,0.924
bed85825,B_1_7,100,far miss,7,29,False,1,False,0.556
bed85825,B_1_8,200,far miss,7,26,False,1,False,1.065
bed85825,B_1_9,100,far in,7,9,True,1,True,0.413
bed85825,B_2_0,200,far miss,7,36,False,2,False,1.036
bed85825,B_2_1,100,far in,7,46,True,2,False,0.688
bed85825,B_2_10,200,far in,7,23,True,2,False,1.7519999999999998
bed85825,B_2_11,100,close in,7,40,True,2,False,0.735
bed85825,B_2_12,200,close in,7,43,True,2,True,0.41
bed85825,B_2_13,100,close miss,7,41,False,2,False,0.478
bed85825,B_2_14,200,close miss,7,15,False,2,False,0.777
bed85825,B_2_15,100,far miss,7,38,False,2,False,0.92
bed85825,B_2_2,200,far in,7,51,True,2,True,0.5760000000000001
bed85825,B_2_3,100,close in,7,17,True,2,False,0.7659999999999999
bed85825,B_2_4,200,close in,7,19,True,2,False,0.594
bed85825,B_2_5,100,close miss,7,55,False,2,True,1.068
bed85825,B_2_6,200,close miss,7,45,False,2,True,0.429
bed85825,B_2_7,100,far miss,7,3,False,2,True,1.585
bed85825,B_2_8,200,far miss,7,27,False,2,False,0.62
bed85825,B_2_9,100,far in,7,54,True,2,True,1.091
bfe68beb,B_0_0,200,far in,1,23,True,0,True,1.213
bfe68beb,B_0_1,100,close in,1,22,True,0,True,3.275
bfe68beb,B_0_10,200,close in,1,40,True,0,True,1.296
bfe68beb,B_0_11,100,close miss,1,30,False,0,False,2.5
bfe68beb,B_0_12,200,close miss,1,6,False,0,False,2.7889999999999997
bfe68beb,B_0_13,100,far miss,1,25,False,0,False,2.617
bfe68beb,B_0_14,200,far miss,1,10,False,0,False,2.577
bfe68beb,B_0_15,100,far in,1,16,True,0,False,4.423
bfe68beb,B_0_2,200,close in,1,44,True,0,True,1.0270000000000001
bfe68beb,B_0_3,100,close miss,1,2,False,0,False,1.4240000000000002
bfe68beb,B_0_4,200,close miss,1,8,False,0,True,2.533
bfe68beb,B_0_5,100,far miss,1,5,False,0,False,3.161
bfe68beb,B_0_6,200,far miss,1,38,False,0,False,1.117
bfe68beb,B_0_7,100,far in,1,1,True,0,False,1.699
bfe68beb,B_0_8,200,far in,1,54,True,0,True,1.065
bfe68beb,B_0_9,100,close in,1,33,True,0,True,3.299
bfe68beb,B_1_0,200,far in,1,18,True,1,True,1.959
bfe68beb,B_1_1,100,close in,1,41,True,1,True,2.339
bfe68beb,B_1_10,200,close in,1,51,True,1,True,1.4880000000000002
bfe68beb,B_1_11,100,close miss,1,27,False,1,True,3.1489999999999996
bfe68beb,B_1_12,200,close miss,1,3,False,1,False,2.76
bfe68beb,B_1_13,100,far miss,1,52,False,1,False,1.3980000000000001
bfe68beb,B_1_14,200,far miss,1,31,False,1,False,4.523
bfe68beb,B_1_15,100,far in,1,15,True,1,True,2.533
bfe68beb,B_1_2,200,close in,1,43,True,1,True,0.495
bfe68beb,B_1_3,100,close miss,1,20,False,1,False,0.845
bfe68beb,B_1_4,200,close miss,1,50,False,1,True,2.8739999999999997
bfe68beb,B_1_5,100,far miss,1,55,False,1,False,1.83
bfe68beb,B_1_6,200,far miss,1,37,False,1,False,3.115
bfe68beb,B_1_7,100,far in,1,19,True,1,True,4.6530000000000005
bfe68beb,B_1_8,200,far in,1,47,True,1,False,4.045
bfe68beb,B_1_9,100,close in,1,4,True,1,False,4.5489999999999995
bfe68beb,B_2_0,200,far in,1,26,True,2,True,2.056
bfe68beb,B_2_1,100,close in,1,11,True,2,True,2.992
bfe68beb,B_2_10,200,close in,1,12,True,2,False,1.419
bfe68beb,B_2_11,100,close miss,1,29,False,2,True,2.081
bfe68beb,B_2_12,200,close miss,1,39,False,2,True,0.59
bfe68beb,B_2_13,100,far miss,1,32,False,2,True,6.916
bfe68beb,B_2_14,200,far miss,1,9,False,2,True,2.7510000000000003
bfe68beb,B_2_15,100,far in,1,17,True,2,True,1.724
bfe68beb,B_2_2,200,close in,1,46,True,2,True,1.729
bfe68beb,B_2_3,100,close miss,1,34,False,2,True,1.915
bfe68beb,B_2_4,200,close miss,1,48,False,2,True,0.982
bfe68beb,B_2_5,100,far miss,1,24,False,2,False,4.962
bfe68beb,B_2_6,200,far miss,1,53,False,2,True,3.509
bfe68beb,B_2_7,100,far in,1,36,True,2,True,1.906
bfe68beb,B_2_8,200,far in,1,45,True,2,True,2.102
bfe68beb,B_2_9,100,close in,1,13,True,2,False,2.053
c0908bfb,B_0_0,200,close miss,5,20,False,0,False,3.113
c0908bfb,B_0_1,100,far miss,5,44,False,0,False,1.0390000000000001
c0908bfb,B_0_10,200,far miss,5,41,False,0,False,0.586
c0908bfb,B_0_11,100,far in,5,30,True,0,True,0.628
c0908bfb,B_0_12,200,far in,5,48,True,0,True,1.524
c0908bfb,B_0_13,100,close in,5,24,True,0,True,0.7609999999999999
c0908bfb,B_0_14,200,close in,5,39,True,0,False,5.43
c0908bfb,B_0_15,100,close miss,5,33,False,0,False,0.5820000000000001
c0908bfb,B_0_2,200,far miss,5,3,False,0,False,3.609
c0908bfb,B_0_3,100,far in,5,55,True,0,True,0.515
c0908bfb,B_0_4,200,far in,5,25,True,0,True,1.0070000000000001
c0908bfb,B_0_5,100,close in,5,46,True,0,True,0.6729999999999999
c0908bfb,B_0_6,200,close in,5,2,True,0,True,1.035
c0908bfb,B_0_7,100,close miss,5,53,False,0,False,1.026
c0908bfb,B_0_8,200,close miss,5,27,False,0,False,0.556
c0908bfb,B_0_9,100,far miss,5,11,False,0,False,1.597
c0908bfb,B_1_0,200,close miss,5,32,False,1,False,1.0170000000000001
c0908bfb,B_1_1,100,far miss,5,16,False,1,False,0.65
c0908bfb,B_1_10,200,far miss,5,47,False,1,False,1.053
c0908bfb,B_1_11,100,far in,5,51,True,1,False,0.972
c0908bfb,B_1_12,200,far in,5,18,True,1,True,0.838
c0908bfb,B_1_13,100,close in,5,23,True,1,False,1.77
c0908bfb,B_1_14,200,close in,5,19,True,1,True,2.738
c0908bfb,B_1_15,100,close miss,5,31,False,1,False,50.681000000000004
c0908bfb,B_1_2,200,far miss,5,6,False,1,False,1.383
c0908bfb,B_1_3,100,far in,5,10,True,1,True,0.929
c0908bfb,B_1_4,200,far in,5,17,True,1,False,0.883
c0908bfb,B_1_5,100,close in,5,22,True,1,False,1.082
c0908bfb,B_1_6,200,close in,5,8,True,1,True,1.605
c0908bfb,B_1_7,100,close miss,5,36,False,1,True,1.1440000000000001
c0908bfb,B_1_8,200,close miss,5,50,False,1,True,1.4269999999999998
c0908bfb,B_1_9,100,far miss,5,12,False,1,False,1.1520000000000001
c0908bfb,B_2_0,200,close miss,5,9,False,2,False,3.4930000000000003
c0908bfb,B_2_1,100,far miss,5,4,False,2,False,1.317
c0908bfb,B_2_10,200,far miss,5,40,False,2,False,0.9740000000000001
c0908bfb,B_2_11,100,far in,5,1,True,2,False,8.498
c0908bfb,B_2_12,200,far in,5,34,True,2,False,1.085
c0908bfb,B_2_13,100,close in,5,29,True,2,False,1.926
c0908bfb,B_2_14,200,close in,5,54,True,2,False,1.624
c0908bfb,B_2_15,100,close miss,5,13,False,2,False,2.927
c0908bfb,B_2_2,200,far miss,5,5,False,2,False,2.79
c0908bfb,B_2_3,100,far in,5,26,True,2,False,0.66
c0908bfb,B_2_4,200,far in,5,15,True,2,True,2.9360000000000004
c0908bfb,B_2_5,100,close in,5,38,True,2,True,2.043
c0908bfb,B_2_6,200,close in,5,37,True,2,True,1.325
c0908bfb,B_2_7,100,close miss,5,52,False,2,False,1.801
c0908bfb,B_2_8,200,close miss,5,43,False,2,True,1.6
c0908bfb,B_2_9,100,far miss,5,45,False,2,False,0.665
c0be504a,B_0_0,200,close in,3,4,True,0,False,1.222
c0be504a,B_0_1,100,close miss,3,39,False,0,False,1.01
c0be504a,B_0_10,200,close miss,3,54,False,0,False,0.5379999999999999
c0be504a,B_0_11,100,far miss,3,2,False,0,False,0.968
c0be504a,B_0_12,200,far miss,3,13,False,0,False,0.76
c0be504a,B_0_13,100,far in,3,6,True,0,True,0.741
c0be504a,B_0_14,200,far in,3,30,True,0,True,0.405
c0be504a,B_0_15,100,close in,3,15,True,0,True,0.563
c0be504a,B_0_2,200,close miss,3,11,False,0,True,1.462
c0be504a,B_0_3,100,far miss,3,53,False,0,False,0.5579999999999999
c0be504a,B_0_4,200,far miss,3,38,False,0,False,0.695
c0be504a,B_0_5,100,far in,3,8,True,0,True,1.141
